sample_id,catalog_content,image_link,price
131253,"Item Name: All Purpose Granular Monkfruit Sweetener (with Erythritol) | 2x Sugar Sweetness (Net Weight 25kgs/55Lbs/880oz)
Bullet Point 1: TASTE: Co-crystallization offers a uniform & clean sugary sweet without aftertaste.
Bullet Point 2: VALUE: 2X sugar sweetness; it means more monk fruit & more value. Dare to compare!
Bullet Point 3: SUPER SWEET: 1 tsp = 2 tsps. of sugar, 1bag = 142 tsps. of sugar sweetness (1.25 Lbs.).
Bullet Point 4: USE: Can be used almost anywhere sugar is used. Just replace sugar with one-half of the Sweetener.
Bullet Point 5: FEATURES: Sugar-Free, Gluten Free, Non-GMO, 0 calorie, 0 glycemic index, 0 aftertaste.
Product Description: Monk Fruit is a small green melon that harvests in remote mountain regions and has been cultivated from hundreds of years in Asian due to its delicious sweet taste and enormous healthy benefits. Natural Mate All Purpose Monk Fruit Sweetener is blended from the real fruit extract and Erythritol, brings you a rich and sweet sugar taste without calories and aftertaste. Natural Mate All Purpose Monk Fruit Sweetener just like the granulated sugar, can be virtually used anywhere sugar used. Simply replace the amount of sugar called for in your favor recipes with one-half the amount of Natural Mate Monk Fruit Sweetener. Sweetness Conversion Chart 1 tsp of NM Monk Fruit = 2 tsps of Sugar 1 cup of NM Monk Fruit = 2 cups of Sugar. Natural Mate stands behind all products 100%. If you are not satisfied with your purchase for any reason, just contact us and we will exchange or refund your purchase.
Value: 881.8
Unit: Ounce
",https://m.media-amazon.com/images/I/71UQ6zi7gxL.jpg,369.89
21790,"Item Name: Honey Raw Fresh Air Idaho Grade A Light Amber Honey (60 Pound)
Bullet Point 1: QUALITY: 100% Unfiltered Raw Fresh Air Idaho Honey. 0 filler ingredients.
Bullet Point 2: USES: Honey is an excellent sweetener and can be used in place of sugar in the majority of recipes. Also add to your favorite beverage, food, or take straight off a spoon
Bullet Point 3: STORAGE: Honey is known as one of the only foods with no expiration date making it excellent for food storage. It may crystallize over time but by simply putting the bottle under warm water it will re liquify
Bullet Point 4: PURITY: 0 fillers, 0 artificial ingredients, 100% pure Raw Idaho Honey. MMMMM Delicious
Bullet Point 5: SATISFACTION: 100% customer satisfaction is very important to our family here at Zatural. If for whatever reason you are not satisfied please click the 'contact seller' button and reach out to us. We are committed to helping however we can!
Product Description: 100% Raw Idaho Honey. Excellent for beverages such as tea, lemon water, and more. Also add to foods, recipes, right off the spoon, and many more uses.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71qfGN9O2uL.jpg,329.99
145121,"Item Name: Mulled Spice Decaf Black Tea (25 tea bags, ZIN: 533214) - 3 Pack
Bullet Point 1: Our Mulled Spice Decaf Black Tea is a wonderful flavored decaffeinated Black tea with Cinnamon Chips, Allspice Berries (Jamaican) and Orange Peel. You will enjoy the simple and elegant Mulled Spice taste! - Ingredients: Decaf Black tea, Cinnamon Chips, Allspice Berries (Jamaican), Orange Peel and Natural Mulled Spice Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 25 tea bags
Bullet Point 5: Black Tea Bags - Packed in a convenient upright pouch!
Product Description: Our Mulled Spice Decaf Black Tea is a wonderful flavored decaffeinated Black tea with Cinnamon Chips, Allspice Berries (Jamaican) and Orange Peel. You will enjoy the simple and elegant Mulled Spice taste! - Ingredients: Decaf Black tea, Cinnamon Chips, Allspice Berries (Jamaican), Orange Peel and Natural Mulled Spice Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top-up with cold water. Garnish and sweeten to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintai
Value: 75.0
Unit: Count
",https://m.media-amazon.com/images/I/81H0ZtEhkcL.jpg,68.14
149683,"Item Name: Orange Lemon Decaf Black Tea (Loose) (4 oz, ZIN: 537430) - 3 Pack
Bullet Point 1: Our Orange Lemon Decaf Black Tea is a wonderful flavored decaffeinated Black tea with Orange Peel, Lemon Peel and Lemongrass. You will enjoy the simple and elegant Orange Lemon taste! - Ingredients: Decaf Black tea, Orange Peel, Lemon Peel, Lemongrass and Natural Orange Lemon Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 4 oz
Bullet Point 5: Loose Leaf Black Tea - Packed in a convenient upright pouch!
Product Description: Our Orange Lemon Decaf Black Tea is a wonderful flavored decaffeinated Black tea with Orange Peel, Lemon Peel and Lemongrass. You will enjoy the simple and elegant Orange Lemon taste! - Ingredients: Decaf Black tea, Orange Peel, Lemon Peel, Lemongrass and Natural Orange Lemon Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teaspoon of tea for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Strain and pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teaspoons of tea into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the tea itself. Steep for 5 minutes. Fill a serving pitcher with 1/4 cold water. Strain and pour the tea into the serving pitcher Add ice and top-up with cold water. Sweeten and garnish to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintain ou
Value: 12.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81Fmvv-ETSL.jpg,76.44
40300,"Item Name: Bakers Joy Cake Pan Spray
Bullet Point 1: For cakes that turn out beautifully every time, start by spraying pans with cake pan spray. Thi...
Bullet Point 2: 5 ounce/142 gram canister
Bullet Point 3: Size: 5 oz
Product Description: For cakes that turn out beautifully every time, start by spraying pans with cake pan spray. This flour-based, fat-free spray enhances cake details and makes release and clean ups easy. Just a light, even coating does the job. Use the spray for all mixes and recipes -- cupcakes, brownies, breads and more. Versatile for all types of baking and cooking. <BR>5 ounce/142 gram canister<BR>Size: 5 oz<BR>Product of United States<BR>Ingredients: Soybean oil, propellant (isobutane and/or propane), hydroxylated soy lecithin, soy lecithin, enriched flour (niacin, iron, thiamine mononitrate, riboflavin), silicon dioxide, Tbhq (to ensure freshness)<BR>Allergens: Soy, flour
Value: 5.0
Unit: Ounce
",https://m.media-amazon.com/images/I/31HtimWsaeL.jpg,11.885
101344,"Item Name: Michaella Painted Roses 50 cm - 125 Stems
Product Description: Create stunning arrangements and bouquets with the vibrant color of our Premium Painted Roses. Available in a wide variety of hues, they are perfect to add elegance and class to any occasion. Bloomingmore farm-direct roses are sustainably grown in Ecuador and are the freshest flowers that last twice as long as market-bought-flowers.
Value: nan
Unit: None
",https://m.media-amazon.com/images/I/61JXoBr69WL.jpg,235.98
268583,"Item Name: Illy Medium Grind Medium Roasted Coffee, 8.8 Ounce -- 6 per case.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/61v9TLFEv5S.jpg,85.11
214384,"Item Name: T.housand Hills Lifetime Grass Fed Original Beef Snack Stick 1oz (Pack of 48)
Bullet Point 1: High in Protein – Packed with protein, making it a nutritious, energy-boosting snack.
Bullet Point 2: On-the-Go Convenience – Individually packaged for a quick, portable snack anywhere, anytime.
Bullet Point 3: Perfect for Active Lifestyles – Ideal for post-workout refueling, outdoor activities, or as a healthy snack between meals.
Bullet Point 4: Long Shelf Life – Designed to stay fresh for extended periods, making it an excellent pantry staple.
Product Description: Enjoy the pure, rich flavor of grass-fed beef in a convenient snack stick. This original beef stick is perfect for those seeking a wholesome, high-protein snack with simple, natural ingredients. Ideal for busy days, road trips, or as a healthy snack between meals.
Value: 48.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81m1otycMCL.jpg,97.56
68268,"Item Name: Lundberg Organic Short Grain Brown Rice, Whole Grain, Gluten Free, Non GMO, 25 LB (Pack of 1)
Bullet Point: Lundberg Organic Short Grain Brown Rice, Whole Grain, Gluten Free, Non GMO, 25 LB (Pack of 1)
Value: 400.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81k1ShxCa0L.jpg,90.49
118225,"Item Name: La Victoria/Alamo Street Salsa, Medium, Thick & Chunky, 1 Gallon -- 4 Case
Product Description: RECOMMENDED TEMP: 70 MINIMUN TEMP: 40 MAXIMUN TEMP: 90 STORAGE DESC:Keep Dry and Cool
Value: nan
Unit: None
",https://m.media-amazon.com/images/I/71Jlwxs6VGL.jpg,125.86
273818,"Item Name: Island Mist Black Raspberry Merlot Wine Kit by Winexpert by Southern Homebrew
Bullet Point 1: Makes 6 gallons
Bullet Point 2: Sweet wine packed with fruit flavors
Bullet Point 3: Ready to bottle in 4 weeks
Product Description: Island Mist Premium Fruit Flavored Wine Kits are a combination of natural fruit flavoring and concentrate which produce a light alcohol (6.5%) drink that is lighter and more fruity than table wines. These kits contain 7.5 liters of juice packaged in an aseptic, nitrogen purged juice bag and makes six gallons. The kits include an F-pack flavor package. The kit listed is the WINE KIT ONLY. Each wine kit contains the concentrate and juice plus they contain all of the necessary ingredients to make the specified amount of wine. The ingredients include yeast, bentonite, potassium metabisulfite, potassium sorbate and a fining agent. Some kits may also contain oak, ederberries, currants, other ingredients specific to the wine kit and/or a flavoring pack.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71LkpFEBsWL.jpg,71.95
163440,"Item Name: Stakich RAW HONEY 60-LB, Pure, Unprocessed, Unheated, KOSHER
Bullet Point 1: ✔ STRAIGHT FROM THE BEEHIVE - 100% Raw, Unheated, Unfiltered, and Unprocessed - Simply The Best
Bullet Point 2: ✔ CERTIFIED KOSHER - Pure Domestic US Grade A Raw Honey
Bullet Point 3: ✔ ABSOLUTELY NO PRESERVATIVES OR ADDITIVES - Maintaining Natural Enzymes, Pollens, Amino Acids, Propolis, Vitamins, Minerals, Texture, Flavor, and Color
Bullet Point 4: ✔ EXCELLENT SOURCE OF NATURAL ENERGY - Nutritious and Sustaining
Product Description: <p><strong>Stakich Raw Honey is as pure and raw as it gets, extracted straight from the beehive.</strong> With its buttery undertones and a mellow, clean-finishing sweetness, it's sure to not disappoint even the pickiest honey-eater. We make every effort to ensure that all of its naturally occurring enzymes, amino acids, vitamins and minerals are fully preserved. Raw Honey is a remarkably long-lived food and will not spoil. </p><p><strong> Stakich Raw Honey is 100% all natural, unheated, unprocessed and unfiltered.</strong> Our Raw Honey has a distinctively rich taste and is highly prized for its flavor. The beehives are kept in unsprayed and pesticide-free fields, allowing honey bees to collect only the finest nectar from wildflowers. Store honey at room temperature. Do not microwave or refrigerate. If honey crystalizes, place jar in warm water to liquefy. Kosher certified. Naturally cholesterol, sodium, gluten and fat free.</p><p><strong>About Stakich, Inc.</strong><br/> Stakich Incorporated was started over 90 years ago with one goal: to help you live a healthy lifestyle with all natural, top quality products at a price you can afford. That mission has led us to strive for perfection with the products we sell and the excellent customer service we provide. Family owned and operated from the start, at Stakich Inc. we continuously look for ways to make you healthier by providing only the finest ingredients in all of the products we offer!<br/><br/> <strong>Check out our additional Amazon listings for a variety of Enriched Raw Honey products, Bee Pollen, Propolis, Royal Jelly, Beeswax, Chlorella, Spirulina, and over 100 Herbal Extracts.</strong> </p>
Value: 960.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61h1rNQbcmL.jpg,459.95
152303,"Item Name: Pecan Pie Rooibos Tea (Loose) (8 oz, ZIN: 518455)
Bullet Point 1: Pecan Pie is a rich custard pie made with fresh Pecans and sweet corn syrup. In a word it is magnificent! Or should we say magnifique? New Orleans legend has it that Pecan pie was created by the French shortly after settling in the New World. Apparently, the settlers were introduced to the nuts by the early Native inhabitants of Louisiana. The story unfortunately, although very romantic and told often by the inhabitants of the Big Easy, has a few holes. For one, food historians have been unabl
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 8 oz
Bullet Point 5: Loose Leaf Rooibos Tea - Packed in a convenient upright pouch!
Product Description: Pecan Pie is a rich custard pie made with fresh Pecans and sweet corn syrup. In a word it is magnificent! Or should we say magnifique? New Orleans legend has it that Pecan pie was created by the French shortly after settling in the New World. Apparently, the settlers were introduced to the nuts by the early Native inhabitants of Louisiana. The story unfortunately, although very romantic and told often by the inhabitants of the Big Easy, has a few holes. For one, food historians have been unable to track down a recipe for Pecan Pie older than 1925. For two, corn syrup, considered an essential component of the traditional recipe, was not developed until the 1880's - and the French arrived more than 100 years before that! One thing is known for certain - Pecan Pie is a sweet nutty delicacy that over the years has become a staple of Southern cuisine. - Although no one has concocted any legends about the origin of Pecan Pie Rooibos tea, we'r - Sweet and nutty with a dessert-like finish - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teaspoon of tea for each cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweetener to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teaspoons of tea into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the tea itself. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher straining the tea. Add ice and top-up with cold water. Garnish and sweeten to taste. - ZooScape is proud to be the exclusive distributor of TerraVita teas, herbs and supplements in the United States, Canada and around the world. - Shipping Port: Cape To
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71qMAorsalL.jpg,46.51
101140,"Item Name: Darkness Confetti Painted Roses 50 cm - 100 Stems
Product Description: Create stunning arrangements with the vibrant color of our Premium Painted Roses. Sustainably grown in Ecuador and available in a wide variety of hues to add elegance and class to any occasion.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71cMWJo4AVL.jpg,207.98
252246,"Item Name: Barry's Tea Gold Blend Tea Bags (80) - Pack of 6
Value: 80.0
Unit: Count
",https://m.media-amazon.com/images/I/61Kp96TcFdL.jpg,52.78
297816,"Item Name: Kopi Luwak Coffee, Wild Gathered, 100% Pure, Whole Bean, 16 Ounces
Bullet Point 1: TESTED FOR MOLD, QUALITY AND SAFETY: Our coffee undergoes rigorous phytosanitary testing before export and lab analysis upon arrival to check for mycotoxins and mold. We then roasted at over 400°F, this meticulous process guarantees a fresh, safe, and impurity-free coffee experience.
Bullet Point 2: 100% Authentic Kopi Luwak Coffee Beans. Wild Civet coffee sustainably collected by a small farmer’s in North Sumatra, Indonesia.
Bullet Point 3: Wild Cage Free Civet coffee sustainably sourced and collected by small farmer’s in North Sumatra, Indonesia so no animals are harmed.
Bullet Point 4: Flavor Notes: Sandalwood, apricot, dark chocolate, plum blossom, musk and chanterelle-like mushroom. Intensely aromatic with a complex flavor profile, rich, strong flavored, and amazingly full-bodied, a perfect cup of coffee to savor.
Bullet Point 5: Whole Bean, 1 Pound Bag, Certified Kosher, The Most Expensive Coffee in the World famously known from the movie The Bucket List.
Bullet Point 6: Medium roasted whole beans for a remarkable taste.
Product Description: The Kopi Luwak Coffee aroma is strong and rich, with a full-body flavor close to syrupy. It has a hint of chocolate, that lingers on the tongue with a long, clean aftertaste. The most expensive and rarest coffee in the world and limited supplies are grown each year. This is the real deal! Because of the rarity of this coffee, it is priced accordingly. You are paying for the experience of enjoying such an unusual and rare delicacy as well as a spectacular cup of coffee. Kopi Luwak Coffee is not cheap and is the most expensive coffee. We also offer a 2 oz. It's a sampler version on Amazon. This is wild-gathered Kopi Luwak Coffee: All of our Kopi Luwak Coffee beans are wild-gathered and the animals are not caged. You may have seen Kopi Luwak in the 2007 movie The Bucket List where Jack Nicholson carries a supply with him wherever he goes. It is known as the most expensive coffee in the world and one that is well worth it.
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/51U+XrpxHlL.jpg,399.99
159608,"Item Name: Music com960
Product Description: Food Pistachio Nut 15 Oz
Value: nan
Unit: None
",https://m.media-amazon.com/images/I/41-48nk2B8L.jpg,29.99
146141,"Item Name: Apricot Brandy Chamomile Tea (50 tea bags, ZIN: 534012) - 2 Pack
Bullet Point 1: Our Apricot Brandy Chamomile Tea is a delicious flavored Chamomile tea with Apricots, Nutmeg and Figs that you will enjoy relaxing with anytime! The natural Apricot Brandy taste is delicious! - Ingredients: Chamomile tea, Apricots, Nutmeg, Figs and Natural Apricot Brandy Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 50 tea bags
Bullet Point 5: Chamomile Tea Bags - Packed in a convenient upright pouch!
Product Description: Our Apricot Brandy Chamomile Tea is a delicious flavored Chamomile tea with Apricots, Nutmeg and Figs that you will enjoy relaxing with anytime! The natural Apricot Brandy taste is delicious! - Ingredients: Chamomile tea, Apricots, Nutmeg, Figs and Natural Apricot Brandy Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top-up with cold water. Garnish and sweeten to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintain our affordability and to look for new ways to
Value: 100.0
Unit: Count
",https://m.media-amazon.com/images/I/81En3u67LIL.jpg,59.48
108281,"Item Name: Cinna-pix Cinnamon Toothpicks Tubes (24 Pack)
Bullet Point 1: 20 Sticks Per Tube - Eucalyptus toothpicks made in the USA, and heat sealed to ensure long lasting freshness
Bullet Point 2: Help with Cravings - Looking for something to help curve those cravings? Chewing on these long lasting cinnamon toothpicks will help crave those desires!
Bullet Point 3: Hard Case Carrying Tubes - Take your toothpicks on the go with these convenient hard plastic carrying tubes.
Bullet Point 4: 100% All Natural Cinnamon Oil - Made with all natural cinnamon oil right here in the USA!
Product Description: 20 Sticks Per Tube - Eucalyptus toothpicks made in the USA, and heat sealed to ensure long lasting freshness
Value: 480.0
Unit: Count
",https://m.media-amazon.com/images/I/81+mx9YsCxL.jpg,33.5
172614,"Item Name: Bulk Seeds Brown Flax Organic, LB (Pack of 25)25
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/61patl54QPL.jpg,230.89
249960,"Item Name: Blue Runner Creole Cream Style Navy Beans 27 Ounce (Pack of 12)
Bullet Point 1: READY TO SERVE: A high serving of protein, these creamy navy beans are hearty & lightly seasoned to Creole perfection. Modeled after the traditional recipe, these canned beans are a Southern cooking staple.
Bullet Point 2: SLOW COOKED BEANS: Versatile creamy navy beans are easy to prepare & ready to serve. Ideal for soups, stews, chowders, rice recipes, & can be added alongside andouille sausage for a Louisiana kick.
Bullet Point 3: CREOLE CREAMY BEANS: Our Creole style canned beans are a perfect start to any Southern dish. Mix with sausage or meat, or use to make soup & chili. Our bean varieties include navy, pinto, & red beans.
Bullet Point 4: SOUTHERN CREOLE CUISINE: Try our Southern meal staples such as gumbo, etouffée, jambalaya & shrimp bases; chili starters; navy bean & red bean soups, tomato basil bisque & select dry bean varieties.
Bullet Point 5: BLUE RUNNER FOODS: From 1918 until today, Blue Runner Foods are known for producing authentic Lousiana Creole & Cajun beans, soups, bases & more that are ready-to-serve & easy to create.
Value: 12.0
Unit: Count
",https://m.media-amazon.com/images/I/919d26vFkOL.jpg,16.71
38450,"Item Name: Muir Glen Tomato Sauce ( 6x106 OZ) ( Value Bulk Multi-pack)18
Value: 636.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/51SfUZHm01L.jpg,133.81
157291,"Item Name: Rotellas White Sliced Split Top Hoagie, 5 inch - 6 per pack -- 9 packs per case.
Bullet Point: Ships frozen, CANNOT be cancelled after being processed.
Product Description: Rotellas White Sliced Split Top Hoagie, 5 inch - 6 per pack -- 9 packs per case. Bleached enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine Mononitrate, riboflavin, folate), water, yeast, wheat gluten, soybean oil, high fructose corn syrup, Salt, dough improver: (wheat flour, calcium stearoyl lactylate, salt, calcium sulfate, , soy Oil, contains 2% or less of: potassium iodate, ascorbic acid, enzyme, l-cysteine, azodicarbonamide), Calcium propionate (to retard spoilage), ascorbic acid Kosher
Value: 54.0
Unit: Count
",https://m.media-amazon.com/images/I/513JayWN4AL.jpg,81.08
157539,"Item Name: Mrs.Freshleys Creme Filled Chocolate Cupcake, 4 Ounce -- 36 per case.
Bullet Point: Ships frozen, CANNOT be cancelled after being processed.
Product Description: Mrs.Freshleys Creme Filled Chocolate Cupcake, 4 Ounce -- 36 per case. Theres something special inside these Mrs. Freshleys cakes and you can taste it in every bite - delicious creme. Weve got creme-cakes for every sweet tooth - from our icing-topped Chocolate Cupcakes to our special Swiss Rolls and Red Velvet Creme Cakes, a Southern specialty. After one taste, youll agree that Mrs. Freshleys creme-filled cakes can't be beat! Snack, Single Serving, 2 Pack
Value: 36.0
Unit: Count
",https://m.media-amazon.com/images/I/510qLoNAOrL.jpg,103.77
161248,"Item Name: Milky Way Chocolate Candy Bar 1.84 oz.
Bullet Point: Important - Refrigerated items are perishable and tend to have short shelf lives - some of these can be as little as two weeks from the date of receipt - if you are ordering a large quantity, or are otherwise concerned about expiration dates, consider a frozen product.
Product Description: Milky Way Singles Candy Bar - 36 count per pack -- 10 packs per case. Increase sales with its rich, luscious layers of chocolate, chewy caramel, and nougat
Value: 360.0
Unit: Count
",https://m.media-amazon.com/images/I/71zdrUeXO0L.jpg,279.68
78721,"Item Name: Thick-It Clear Advantage Moderately Thick Cranberry Juice, Honey Consistency, Ready-to-Drink, Digestible Swallowing Aid, Hydration on the Go, Convenient & Ready-to-Use, 8 oz Bottle (Pack of 24)
Bullet Point 1: VALUE PACK of 24; 8 fluid ounce resealable bottles
Bullet Point 2: READY-TO-DRINK: just open and serve! No mixing required!
Bullet Point 3: VERSATILE: Chill or freeze while maintaining desired consistency!
Bullet Point 4: DIETARY FRIENDLY: Gluten Free, Cholesterol Free, Low Sodium, No High Fructose Corn Syrup, 100% Daily Value Vitamin C Per 8 fl oz Serving, Kosher
Bullet Point 5: RESEALABLE BOTTLE: Take with you on-the-go, or store in the refrigerator for up to 14 days
Value: 192.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71QSEmD4PAL.jpg,62.815000000000005
157538,"Item Name: Kings Command Foods Country Style Cooked Meatloaf Slice, 3 Ounce -- 80 per case.
Bullet Point: Ships frozen, CANNOT be cancelled after being processed.
Product Description: Kings Command Foods Country Style Cooked Meatloaf Slice, 3 Ounce -- 80 per case. Lean Ground Beef Blended with Chopped Onions, Green Peppers and Seasonings. Oven Baked. 3 Ounce
Value: 80.0
Unit: Count
",https://m.media-amazon.com/images/I/31yzSWjZH7L.jpg,180.58
210912,"Item Name: Altoids Wintergreen Mints, 1.2 Ounce Each (8 Pack, 9.6 Ounce Total)
Bullet Point 1: Pop in an Altoids Wintergreen Breath Mint for a blast of cool, invigorating wintergreen flavor that freshens your breath. These strong mints come in a pocket-sized tin, so you can enjoy long-lasting freshness anywhere you go.
Bullet Point 2: 8 PACK OF ALTOIDS WINTERGREEN MINTS: 8 packs, 1.2 oz in each container of altoids.
Bullet Point 3: Ideal for adding a sweet touch to your workplace candy stash, a convenient companion for your car or purse, an invigorating post-dinner indulgence, elevating any party setup, these delectable candies promise the pinnacle of deliciousness.
Bullet Point 4: Since 2003, The Hampton Popcorn & Candy Company has been delighting taste buds with a delectable assortment of popcorn and candy treats, perfect for every occasion.
Product Description: Pop in an Altoids Wintergreen Breath Mint for a blast of cool, invigorating wintergreen flavor that freshens your breath. These strong mints come in a pocket-sized tin, so you can enjoy long-lasting freshness anywhere you go.
Value: 9.6
Unit: Ounce
",https://m.media-amazon.com/images/I/81W5d+6NxYL.jpg,21.99
230832,"Item Name: Campbell's Condensed Gluten Free Cream of Chicken Soup, 10.5 oz Can
Bullet Point 1: One (1) 10.5 oz can of Campbell's Condensed Gluten Free Cream of Chicken Soup
Bullet Point 2: Gluten free soup crafted with farm-fresh cream, high-quality chicken stock, and tender chicken meat raised with no antibiotics
Bullet Point 3: Use it as an ingredient in recipes like Creamy Chicken Fajita Pasta, or substitute it for roux or bechamel as a sauce starter
Bullet Point 4: This convenient canned soup is also delicious on its own, topped with fresh herbs or olive oil, or enjoyed with a sandwich or salad
Bullet Point 5: Each 10.5 oz recyclable can contains about 2.5 servings of microwave soup and features a non-BPA lining
Value: 10.5
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71vD59oLBqL.jpg,2.19
256003,"Item Name: Napa Valley Naturals Organic Extra Virgin Olive Oil, 35 Lb
Bullet Point 1: Third Party Certified Organic
Bullet Point 2: First Cold Pressing
Bullet Point 3: Acidity at Bottling 0.5% or Less
Bullet Point 4: Cold Pressed at Temperatures below 98.5 degrees
Bullet Point 5: Kosher
Value: 35.0
Unit: lb
",https://m.media-amazon.com/images/I/21UmY1Qf52L.jpg,546.94
263151,"Item Name: Readi Bake Chocolate Chip 51 Percent Whole Grain Trans Fat Free Cookie Dough , 1.85 Ounce -- 192 per case.
Value: 192.0
Unit: Count
",https://m.media-amazon.com/images/I/51cVjAYTHmL.jpg,193.96
